Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Solar Zenith Angle
2021,1,2,23,30,0,0,3.7,0.13,0.7000000000000001,67.55,9.4,976,0,167.17000000000002
2021,1,3,0,30,0,0,3.3000000000000003,0.13,0.7000000000000001,67.09,9.1,976,0,166.54
2021,1,3,1,30,0,0,3,0.13,0.6000000000000001,66.89,8.8,976,0,156.72
2021,1,3,2,30,0,0,2.8000000000000003,0.13,0.6000000000000001,67.76,8.4,976,0,144.77
2021,1,3,3,30,0,0,2.7,0.13,0.7000000000000001,68.62,8.1,976,0,132.4
2021,1,3,4,30,0,0,2.7,0.13,0.9,69.95,7.800000000000001,976,0,120.05
2021,1,3,5,30,0,0,2.7,0.13,1,71.36,7.6000000000000005,976,0,107.92
2021,1,3,6,30,0,0,2.9000000000000004,0.13,1,71.67,7.7,977,0,96.23
2021,1,3,7,30,28,0,3.3000000000000003,0.13,1,67.95,8.9,977,28,85.07000000000001
2021,1,3,8,30,62,606,4,0.13,1,62.86,10.8,977,217,75.2
2021,1,3,9,30,78,750,4.6000000000000005,0.13,0.6000000000000001,57.28,12.8,977,374,66.78
2021,1,3,10,30,81,842,4.9,0.13,0.5,51.77,14.700000000000001,976,495,60.54
2021,1,3,11,30,87,862,4.7,0.13,1,47.17,15.9,975,553,57.24
2021,1,3,12,30,120,722,4.6000000000000005,0.13,1.6,45.92,16.3,975,509,57.4
2021,1,3,13,30,187,398,4.800000000000001,0.13,1.7000000000000002,47.27,16,975,380,60.980000000000004
2021,1,3,14,30,85,664,5,0.13,1.6,49.5,15.5,974,340,67.43
2021,1,3,15,30,77,384,5.300000000000001,0.13,1.5,51.68,15.200000000000001,974,170,76
2021,1,3,16,30,25,96,6.1000000000000005,0.13,1,66.72,12.100000000000001,975,32,85.96000000000001
2021,1,3,17,30,0,0,5.9,0.13,0.9,72.5,10.600000000000001,975,0,97.22
2021,1,3,18,30,0,0,5.9,0.13,1,76.07000000000001,9.9,975,0,108.95
2021,1,3,19,30,0,0,5.6000000000000005,0.13,1,75.35000000000001,9.8,975,0,121.10000000000001
2021,1,3,20,30,0,0,5.4,0.13,1,73.4,9.9,975,0,133.47
2021,1,3,21,30,0,0,5,0.13,0.8,72.69,9.700000000000001,975,0,145.82
2021,1,3,22,30,0,0,4.800000000000001,0.13,0.6000000000000001,73.78,9.200000000000001,975,0,157.67000000000002
2021,1,3,23,30,0,0,4.6000000000000005,0.13,0.4,75.53,8.700000000000001,974,0,167.03
2021,1,4,0,30,0,0,4.7,0.13,0.4,76.25,8.6,975,0,166.5
2021,1,4,1,30,0,0,4.800000000000001,0.13,0.5,76.48,8.700000000000001,975,0,156.75
2021,1,4,2,30,0,0,4.9,0.13,0.6000000000000001,76.33,8.8,975,0,144.82
2021,1,4,3,30,0,0,4.800000000000001,0.13,0.7000000000000001,76.18,8.8,975,0,132.45
2021,1,4,4,30,0,0,4.800000000000001,0.13,0.8,75.45,8.9,975,0,120.09
2021,1,4,5,30,0,0,4.7,0.13,0.8,74.97,8.9,976,0,107.96000000000001
2021,1,4,6,30,0,0,4.5,0.13,0.6000000000000001,72.98,9.1,976,0,96.26
2021,1,4,7,30,27,351,4.5,0.13,0.5,66.15,10.600000000000001,976,57,85.08
2021,1,4,8,30,57,664,4.9,0.13,0.6000000000000001,58.04,13,976,226,75.19
2021,1,4,9,30,72,799,5.1000000000000005,0.13,1.2000000000000002,50.54,15.3,976,388,66.74
2021,1,4,10,30,76,877,4.9,0.13,2.3000000000000003,45.13,16.900000000000002,975,509,60.480000000000004
2021,1,4,11,30,82,897,5,0.13,3,43.35,17.6,975,568,57.15
2021,1,4,12,30,83,893,5,0.13,3.4000000000000004,42.45,17.900000000000002,974,565,57.28
2021,1,4,13,30,83,850,4.800000000000001,0.13,3.5,42,17.900000000000002,974,497,60.84
2021,1,4,14,30,73,783,4.6000000000000005,0.13,3.3000000000000003,42.84,17.400000000000002,974,376,67.28
2021,1,4,15,30,57,640,5.1000000000000005,0.13,3.1,45.28,17,974,213,75.85000000000001
2021,1,4,16,30,25,294,6.800000000000001,0.12,1.7000000000000002,65.38,13.100000000000001,974,47,85.81
2021,1,4,17,30,0,0,7,0.12,1.2000000000000002,71.37,12,974,0,97.07000000000001
2021,1,4,18,30,0,0,7.4,0.12,1,77.26,11.200000000000001,975,0,108.81
2021,1,4,19,30,0,0,7.4,0.12,1,82.31,10.3,975,0,120.96000000000001
2021,1,4,20,30,0,0,7.300000000000001,0.12,1,84.24,9.8,975,0,133.33
2021,1,4,21,30,0,0,7.1000000000000005,0.12,1,85.41,9.4,974,0,145.68
2021,1,4,22,30,0,0,7,0.12,1.1,88.47,8.8,974,0,157.52
2021,1,4,23,30,0,0,7,0.12,1.5,92.84,8.1,974,0,166.89000000000001
2021,1,5,0,30,0,0,6.9,0.12,1.6,94.15,7.800000000000001,974,0,166.45000000000002
2021,1,5,1,30,0,0,6.7,0.12,1.7000000000000002,94.73,7.5,974,0,156.77
2021,1,5,2,30,0,0,6.4,0.12,1.8,95.46000000000001,7.1000000000000005,974,0,144.86
2021,1,5,3,30,0,0,6,0.12,1.9000000000000001,95.81,6.6000000000000005,973,0,132.49
2021,1,5,4,30,0,0,5.4,0.12,2.1,94.25,6.300000000000001,973,0,120.13
2021,1,5,5,30,0,0,4.9,0.12,2.3000000000000003,92.35000000000001,6,973,0,107.99000000000001
2021,1,5,6,30,0,0,4.3,0.12,2.8000000000000003,85.57000000000001,6.5,974,0,96.28
2021,1,5,7,30,27,411,3.9000000000000004,0.12,3.6,72.28,8.6,974,62,85.08
2021,1,5,8,30,54,725,3.9000000000000004,0.12,4,58.69,11.700000000000001,974,239,75.17
2021,1,5,9,30,67,856,3.6,0.12,3.4000000000000004,46.76,14.9,974,405,66.7
2021,1,5,10,30,75,914,3,0.12,2.5,37.27,17.8,973,526,60.410000000000004
2021,1,5,11,30,78,939,1.5,0.12,1.8,29.27,20,972,589,57.050000000000004
2021,1,5,12,30,78,938,0.30000000000000004,0.12,2,25.080000000000002,21.1,971,587,57.15
2021,1,5,13,30,77,904,0.30000000000000004,0.12,2.4000000000000004,25.03,21.1,971,520,60.69
2021,1,5,14,30,70,835,1,0.12,2,28.53,19.8,972,395,67.13
2021,1,5,15,30,56,695,4.3,0.12,1.6,38.39,18.8,972,227,75.7
2021,1,5,16,30,26,345,5.5,0.13,0.9,59.11,13.3,973,52,85.66
2021,1,5,17,30,0,0,5.1000000000000005,0.13,1,64.41,11.600000000000001,973,0,96.92
2021,1,5,18,30,0,0,5,0.13,1.3,67.37,10.8,974,0,108.66
2021,1,5,19,30,0,0,4.3,0.13,1.6,66.17,10.3,974,0,120.82000000000001
2021,1,5,20,30,0,0,3.3000000000000003,0.13,1.7000000000000002,62.97,10,974,0,133.18
2021,1,5,21,30,0,0,2.4000000000000004,0.13,1.7000000000000002,60.32,9.700000000000001,974,0,145.53
2021,1,5,22,30,0,0,1.6,0.13,1.8,57.31,9.600000000000001,974,0,157.37
2021,1,5,23,30,0,0,0.9,0.13,1.9000000000000001,54.53,9.600000000000001,974,0,166.74
2021,1,6,0,30,0,0,0.1,0.13,2.1,50.85,9.8,974,0,166.4
2021,1,6,1,30,0,0,-0.5,0.13,2.1,47.76,10.100000000000001,974,0,156.78
2021,1,6,2,30,0,0,-0.6000000000000001,0.13,1.9000000000000001,46.28,10.4,974,0,144.89000000000001
2021,1,6,3,30,0,0,-0.6000000000000001,0.13,1.6,45.11,10.8,974,0,132.53
2021,1,6,4,30,0,0,-0.8,0.13,1.6,44.42,10.8,974,0,120.16
2021,1,6,5,30,0,0,-1.2000000000000002,0.13,1.6,43.59,10.700000000000001,974,0,108.02
2021,1,6,6,30,0,0,-1.4000000000000001,0.13,1.7000000000000002,42.49,10.9,975,0,96.29
2021,1,6,7,30,30,168,-0.7000000000000001,0.13,2.1,38.800000000000004,13,975,44,85.08
2021,1,6,8,30,60,659,-0.30000000000000004,0.13,2.5,32.72,16.1,975,229,75.15
2021,1,6,9,30,74,802,-0.9,0.13,2.1,26.18,18.900000000000002,975,392,66.66
2021,1,6,10,30,79,882,-1,0.13,1.6,22.98,20.900000000000002,974,515,60.33
2021,1,6,11,30,84,902,-0.4,0.13,1.7000000000000002,22.830000000000002,21.700000000000003,973,576,56.94
2021,1,6,12,30,240,292,0.2,0.13,2.1,24.04,21.6,973,398,57.01
2021,1,6,13,30,195,373,0.8,0.13,2.3000000000000003,26.13,21,973,379,60.54
2021,1,6,14,30,83,759,1.5,0.13,2,29.490000000000002,19.8,973,380,66.97
2021,1,6,15,30,64,618,4.5,0.13,1.8,38.25,19.1,973,218,75.54
2021,1,6,16,30,28,144,5.300000000000001,0.12,1.1,49.93,15.700000000000001,973,39,85.51
2021,1,6,17,30,0,0,4.9,0.12,1,52.38,14.5,973,0,96.77
2021,1,6,18,30,0,0,5.6000000000000005,0.12,1,59.21,13.4,974,0,108.51
2021,1,6,19,30,0,0,5.1000000000000005,0.12,1.2000000000000002,60.410000000000004,12.600000000000001,974,0,120.67
2021,1,6,20,30,0,0,4.1000000000000005,0.12,1.3,58.52,12,974,0,133.04
2021,1,6,21,30,0,0,3.1,0.12,1.4000000000000001,56.49,11.5,973,0,145.38
2021,1,6,22,30,0,0,2.4000000000000004,0.12,1.4000000000000001,55.03,11.100000000000001,974,0,157.21
2021,1,6,23,30,0,0,1.9000000000000001,0.12,1.5,54.39,10.700000000000001,974,0,166.58
2021,1,7,0,30,0,0,1.5,0.12,1.7000000000000002,54.85,10.200000000000001,974,0,166.34
2021,1,7,1,30,0,0,1.2000000000000002,0.12,2.2,54.7,9.9,974,0,156.79
2021,1,7,2,30,0,0,1,0.12,2.6,54.71,9.700000000000001,973,0,144.92000000000002
2021,1,7,3,30,0,0,0.9,0.12,3,55.38,9.4,973,0,132.56
2021,1,7,4,30,0,0,0.6000000000000001,0.12,3.4000000000000004,54.85,9.200000000000001,973,0,120.19
2021,1,7,5,30,0,0,0.30000000000000004,0.12,3.5,54.9,8.9,973,0,108.04
2021,1,7,6,30,0,0,0,0.12,3.6,51.620000000000005,9.5,973,0,96.3
2021,1,7,7,30,28,388,0.1,0.12,3.9000000000000004,44.62,11.8,974,61,85.08
2021,1,7,8,30,60,682,0.30000000000000004,0.12,3.8000000000000003,38.050000000000004,14.4,974,235,75.12
2021,1,7,9,30,164,257,0.5,0.12,3.3000000000000003,34.09,16.400000000000002,974,266,66.6
2021,1,7,10,30,195,388,0.6000000000000001,0.12,2.9000000000000004,30.32,18.400000000000002,974,387,60.25
2021,1,7,11,30,205,460,-0.30000000000000004,0.12,2.2,25.45,20.1,973,456,56.82
2021,1,7,12,30,98,803,-1.2000000000000002,0.12,1.5,22.77,20.900000000000002,972,537,56.870000000000005
2021,1,7,13,30,84,800,-1.2000000000000002,0.12,0.9,23,20.700000000000003,972,480,60.38
2021,1,7,14,30,77,804,0.7000000000000001,0.12,0.5,29.16,19.1,972,394,66.81
2021,1,7,15,30,89,305,5.1000000000000005,0.12,0.5,42.78,17.900000000000002,972,166,75.38
2021,1,7,16,30,29,68,4.6000000000000005,0.12,0.9,51.230000000000004,14.600000000000001,972,34,85.36
2021,1,7,17,30,0,0,4.2,0.12,1.2000000000000002,53.410000000000004,13.5,972,0,96.61
2021,1,7,18,30,0,0,3.6,0.12,1.4000000000000001,54.6,12.5,972,0,108.36
2021,1,7,19,30,0,0,2.4000000000000004,0.12,1.6,53.33,11.600000000000001,972,0,120.52
2021,1,7,20,30,0,0,1.3,0.12,1.7000000000000002,50.980000000000004,11.100000000000001,973,0,132.89000000000001
2021,1,7,21,30,0,0,0.6000000000000001,0.12,1.8,49.86,10.600000000000001,973,0,145.23
2021,1,7,22,30,0,0,0,0.12,1.8,48.83,10.3,973,0,157.06
2021,1,7,23,30,0,0,-0.5,0.12,1.9000000000000001,46.88,10.4,972,0,166.41
2021,1,8,0,30,0,0,-0.6000000000000001,0.12,1.8,46.08,10.5,972,0,166.27
2021,1,8,1,30,0,0,-0.7000000000000001,0.12,1.6,45.85,10.5,973,0,156.79
2021,1,8,2,30,0,0,-0.9,0.12,1.6,45.17,10.5,973,0,144.94
2021,1,8,3,30,0,0,-1,0.12,1.7000000000000002,45.38,10.3,973,0,132.59
2021,1,8,4,30,0,0,-1.3,0.12,1.7000000000000002,45.77,9.8,973,0,120.22
2021,1,8,5,30,0,0,-1.9000000000000001,0.12,1.8,46.33,9,974,0,108.06
2021,1,8,6,30,0,0,-2.5,0.12,2.1,43.47,9.3,974,0,96.31
2021,1,8,7,30,27,405,-2.7,0.12,2.8000000000000003,37.29,11.4,975,62,85.06
2021,1,8,8,30,55,720,-2.7,0.12,3.4000000000000004,31.68,13.9,975,240,75.09
2021,1,8,9,30,66,848,-2.7,0.12,3.3000000000000003,26.69,16.5,975,404,66.54
2021,1,8,10,30,71,917,-2.5,0.12,2.8000000000000003,22.69,19.3,974,527,60.160000000000004
2021,1,8,11,30,71,949,-4.5,0.12,2.1,17.28,21.3,973,592,56.7
2021,1,8,12,30,70,953,-6,0.12,1.7000000000000002,14.77,22.1,972,593,56.72
2021,1,8,13,30,70,925,-4.6000000000000005,0.12,1.9000000000000001,16.59,21.900000000000002,971,530,60.22
2021,1,8,14,30,64,861,-2.4000000000000004,0.12,2.2,21,20.700000000000003,971,406,66.64
2021,1,8,15,30,52,734,1.8,0.12,2.2,30.12,19.8,971,239,75.21000000000001
2021,1,8,16,30,26,407,3.9000000000000004,0.12,2.2,48.97,14.5,972,60,85.2
2021,1,8,17,30,0,0,2.9000000000000004,0.12,2.6,50.67,12.9,972,0,96.45
2021,1,8,18,30,0,0,2.6,0.12,3.4000000000000004,52.42,12,973,0,108.21000000000001
2021,1,8,19,30,0,0,2.2,0.12,3.9000000000000004,54.49,11,973,0,120.37
2021,1,8,20,30,0,0,1.6,0.12,4.1000000000000005,55,10.200000000000001,973,0,132.74
2021,1,8,21,30,0,0,1.1,0.12,4.1000000000000005,54.49,9.8,973,0,145.08
2021,1,8,22,30,0,0,1.1,0.12,4,56.21,9.4,973,0,156.9
2021,1,8,23,30,0,0,1.5,0.12,3.8000000000000003,59.69,8.9,972,0,166.25
2021,1,9,0,30,0,0,1.6,0.12,3.6,61.53,8.6,972,0,166.19
2021,1,9,1,30,0,0,1.2000000000000002,0.12,3.4000000000000004,60.300000000000004,8.5,972,0,156.79
2021,1,9,2,30,0,0,0.7000000000000001,0.12,3.4000000000000004,58.4,8.4,972,0,144.96
2021,1,9,3,30,0,0,0.30000000000000004,0.12,3.4000000000000004,57.61,8.200000000000001,971,0,132.61
2021,1,9,4,30,0,0,0.1,0.12,3.7,57.42,8,971,0,120.24000000000001
2021,1,9,5,30,0,0,0.1,0.12,4.1000000000000005,58.15,7.800000000000001,972,0,108.07000000000001
2021,1,9,6,30,0,0,-0.1,0.12,4.5,55.13,8.4,972,0,96.31
2021,1,9,7,30,26,441,-0.5,0.12,5,46.64,10.5,973,64,85.05
2021,1,9,8,30,49,757,-1.8,0.12,5.4,34.550000000000004,13.600000000000001,973,244,75.05
2021,1,9,9,30,60,884,-4,0.12,5.6000000000000005,24.35,16.400000000000002,974,412,66.47
2021,1,9,10,30,69,933,-4.800000000000001,0.12,5.300000000000001,20.490000000000002,18.2,973,534,60.06
2021,1,9,11,30,72,956,-5.300000000000001,0.12,4.7,18.39,19.400000000000002,973,599,56.57
2021,1,9,12,30,73,953,-5.9,0.12,3.9000000000000004,16.87,20,972,598,56.57
2021,1,9,13,30,75,912,-6.7,0.12,3.4000000000000004,15.74,20.1,972,531,60.050000000000004
2021,1,9,14,30,69,847,-6.7,0.12,2.8000000000000003,16.44,19.400000000000002,972,407,66.46000000000001
2021,1,9,15,30,55,722,-3.7,0.12,2.4000000000000004,21.68,18.7,972,241,75.04
2021,1,9,16,30,27,417,-0.6000000000000001,0.12,1.7000000000000002,38.68,13.200000000000001,973,63,85.03
2021,1,9,17,30,0,0,-0.6000000000000001,0.12,1.9000000000000001,43.81,11.3,973,0,96.29
2021,1,9,18,30,0,0,-0.5,0.12,2.2,46.39,10.5,974,0,108.05
2021,1,9,19,30,0,0,-0.8,0.12,2.6,46.93,10,974,0,120.22
2021,1,9,20,30,0,0,-1.4000000000000001,0.12,2.9000000000000004,46.11,9.600000000000001,974,0,132.59
2021,1,9,21,30,0,0,-2,0.12,3.2,44.97,9.3,975,0,144.93
2021,1,9,22,30,0,0,-2.5,0.12,3.4000000000000004,44.11,9.1,974,0,156.73
2021,1,9,23,30,0,0,-2.8000000000000003,0.12,3.4000000000000004,43.62,8.9,974,0,166.07
2021,1,10,0,30,0,0,-3,0.12,3.4000000000000004,43.52,8.700000000000001,974,0,166.1
2021,1,10,1,30,0,0,-3.1,0.12,3.4000000000000004,43.78,8.5,975,0,156.77
2021,1,10,2,30,0,0,-3.3000000000000003,0.12,3.5,43.81,8.3,975,0,144.97
2021,1,10,3,30,0,0,-3.6,0.12,3.7,43.29,8.200000000000001,975,0,132.63
2021,1,10,4,30,0,0,-3.7,0.12,3.7,43.81,7.9,975,0,120.25
2021,1,10,5,30,0,0,-3.6,0.12,3.5,45.37,7.5,975,0,108.07000000000001
2021,1,10,6,30,0,0,-3.4000000000000004,0.12,3.7,44.4,8,976,0,96.3
2021,1,10,7,30,28,387,-3,0.12,4.4,39.32,10.200000000000001,976,62,85.02
2021,1,10,8,30,56,705,-2.6,0.12,4.5,33.06,13.3,977,238,75
2021,1,10,9,30,70,837,-1.8,0.12,3.6,29.400000000000002,16.1,977,405,66.4
2021,1,10,10,30,78,905,-2,0.12,2.4000000000000004,25.42,18.1,977,531,59.95
2021,1,10,11,30,258,163,-3.7,0.12,1.3,20.95,19.200000000000003,976,348,56.43
2021,1,10,12,30,244,294,-3.7,0.12,1,20.59,19.5,975,407,56.410000000000004
2021,1,10,13,30,69,886,-2.7,0.12,1.2000000000000002,22.21,19.400000000000002,975,514,59.870000000000005
2021,1,10,14,30,69,856,-2.2,0.12,1,24.22,18.7,974,413,66.29
2021,1,10,15,30,55,731,-0.5,0.12,0.8,28.47,18.1,974,246,74.86
2021,1,10,16,30,28,411,2.6,0.12,1,48.870000000000005,13.100000000000001,975,65,84.87
2021,1,10,17,30,0,0,1.7000000000000002,0.12,1.3,51.74,11.3,976,0,96.13
2021,1,10,18,30,0,0,1.6,0.12,1.4000000000000001,54.59,10.4,976,0,107.89
2021,1,10,19,30,0,0,1.4000000000000001,0.12,1.3,56.300000000000004,9.700000000000001,976,0,120.06
2021,1,10,20,30,0,0,0.8,0.12,1.4000000000000001,55.42,9.3,976,0,132.44
2021,1,10,21,30,0,0,0.1,0.12,1.6,54.43,8.8,977,0,144.77
2021,1,10,22,30,0,0,-0.6000000000000001,0.12,1.8,52.800000000000004,8.5,976,0,156.56
2021,1,10,23,30,0,0,-1.3,0.12,2.1,51.34,8.200000000000001,976,0,165.89000000000001
2021,1,11,0,30,0,0,-2,0.12,2.3000000000000003,49.63,7.9,976,0,166
2021,1,11,1,30,0,0,-2.3000000000000003,0.12,2.6,48.83,7.800000000000001,976,0,156.75
2021,1,11,2,30,0,0,-2.5,0.12,3,47.9,7.9,975,0,144.98
2021,1,11,3,30,0,0,-2.8000000000000003,0.12,3.3000000000000003,46.83,7.9,975,0,132.64000000000001
2021,1,11,4,30,0,0,-3,0.12,3.5,46.21,7.800000000000001,976,0,120.26
2021,1,11,5,30,0,0,-3.2,0.12,3.5,46.63,7.5,976,0,108.07000000000001
2021,1,11,6,30,0,0,-3.2,0.12,3.7,44.67,8.1,976,0,96.29
2021,1,11,7,30,31,120,-3,0.12,4.2,38.96,10.4,977,41,84.99
2021,1,11,8,30,59,689,-2.9000000000000004,0.12,4.3,31.51,13.700000000000001,977,238,74.95
2021,1,11,9,30,74,823,-2.7,0.12,3.9000000000000004,26.5,16.7,977,405,66.32000000000001
2021,1,11,10,30,79,902,-2.9000000000000004,0.12,3.2,22.52,19,977,532,59.84
2021,1,11,11,30,83,926,-3.2,0.12,2.4000000000000004,20.330000000000002,20.3,976,597,56.29
2021,1,11,12,30,84,925,-3.4000000000000004,0.12,1.5,19.29,20.900000000000002,976,597,56.24
2021,1,11,13,30,79,903,-2.7,0.12,0.8,20.37,20.8,975,534,59.69
2021,1,11,14,30,71,840,-1.9000000000000001,0.12,0.5,23.07,19.8,975,412,66.1
2021,1,11,15,30,58,707,0.5,0.12,0.4,28.7,19.1,975,244,74.69
2021,1,11,16,30,30,386,3.1,0.12,0.8,47.61,14.100000000000001,976,65,84.7
2021,1,11,17,30,0,0,2.9000000000000004,0.12,1.4000000000000001,52.72,12.3,977,0,95.96000000000001
2021,1,11,18,30,0,0,3.1,0.12,1.6,57.64,11.100000000000001,977,0,107.73
2021,1,11,19,30,0,0,2.4000000000000004,0.12,1.5,58.25,10.200000000000001,977,0,119.91
2021,1,11,20,30,0,0,1,0.12,1.6,54.31,9.8,977,0,132.28
2021,1,11,21,30,0,0,-0.1,0.12,1.8,51.370000000000005,9.4,977,0,144.62
2021,1,11,22,30,0,0,-0.9,0.12,1.7000000000000002,49.480000000000004,9.1,977,0,156.4
2021,1,11,23,30,0,0,-1.3,0.12,1.6,48.71,8.9,977,0,165.71
2021,1,12,0,30,0,0,-1.6,0.12,1.7000000000000002,48.58,8.6,977,0,165.89000000000001
2021,1,12,1,30,0,0,-1.9000000000000001,0.12,1.9000000000000001,48.52,8.3,977,0,156.73
2021,1,12,2,30,0,0,-1.9000000000000001,0.12,1.9000000000000001,49.620000000000005,8,977,0,144.98
2021,1,12,3,30,0,0,-1.9000000000000001,0.12,1.9000000000000001,50.44,7.800000000000001,977,0,132.65
2021,1,12,4,30,0,0,-1.9000000000000001,0.12,1.9000000000000001,50.72,7.7,977,0,120.26
2021,1,12,5,30,0,0,-2,0.12,2,50.77,7.6000000000000005,978,0,108.07000000000001
2021,1,12,6,30,0,0,-2,0.12,2,48.5,8.200000000000001,978,0,96.27
2021,1,12,7,30,31,77,-1.5,0.12,2.6,42.11,10.9,979,38,84.96000000000001
2021,1,12,8,30,57,698,-1.7000000000000002,0.12,2.9000000000000004,33.22,14.3,980,239,74.89
2021,1,12,9,30,72,830,-1.2000000000000002,0.12,2.2,28.78,17.1,980,407,66.23
2021,1,12,10,30,81,885,-1.9000000000000001,0.12,1.2000000000000002,24.080000000000002,19.1,979,527,59.72
2021,1,12,11,30,87,906,-2.5,0.12,0.6000000000000001,22.51,19.5,978,592,56.14
2021,1,12,12,30,93,833,-1.9000000000000001,0.12,0.7000000000000001,24.04,19.1,977,558,56.06
2021,1,12,13,30,194,418,-0.6000000000000001,0.12,1.1,27.05,18.8,977,406,59.51
2021,1,12,14,30,174,87,0.1,0.12,1.2000000000000002,29.07,18.400000000000002,977,210,65.92
2021,1,12,15,30,97,292,2.2,0.12,1.2000000000000002,35.03,17.900000000000002,977,175,74.5
2021,1,12,16,30,30,367,3.3000000000000003,0.12,0.9,47.660000000000004,14.3,978,65,84.53
