Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Solar Zenith Angle
2019,4,26,5,30,22,201,9.200000000000001,0.15,1.1,69.23,14.8,971,35,86.37
2019,4,26,6,30,63,595,9.8,0.15,1.1,62.620000000000005,17,971,225,74.29
2019,4,26,7,30,87,760,9.700000000000001,0.15,1,54.68,19,971,445,61.910000000000004
2019,4,26,8,30,102,847,11.200000000000001,0.15,1.1,54.17,20.8,971,652,49.6
2019,4,26,9,30,114,896,12.100000000000001,0.15,1.6,52.52,22.3,971,822,37.79
2019,4,26,10,30,125,916,13.100000000000001,0.15,2.1,52.69,23.3,971,938,27.43
2019,4,26,11,30,130,921,13.9,0.15,2.7,53.58,23.900000000000002,970,990,21.03
2019,4,26,12,30,134,912,14.4,0.15,3.3000000000000003,55.65,23.8,970,978,22.39
2019,4,26,13,30,131,897,13.8,0.15,3.5,55.550000000000004,23.200000000000003,970,904,30.48
2019,4,26,14,30,124,861,12.700000000000001,0.15,3.4000000000000004,55.21,22.1,970,769,41.46
2019,4,26,15,30,112,795,11.8,0.15,3.3000000000000003,54.4,21.400000000000002,970,585,53.49
2019,4,26,16,30,92,687,11.200000000000001,0.15,2.3000000000000003,60.160000000000004,19.1,971,373,65.84
2019,4,26,17,30,60,474,10.600000000000001,0.15,1.3,66.77,16.8,971,157,78.16
2019,4,26,18,30,0,0,10.4,0.15,0.4,75.64,14.700000000000001,972,0,89.82000000000001
2019,4,26,19,30,0,0,10.200000000000001,0.15,0.30000000000000004,79.83,13.600000000000001,972,0,101.88
2019,4,26,20,30,0,0,10.200000000000001,0.15,0.6000000000000001,82.54,13.100000000000001,972,0,112.51
2019,4,26,21,30,0,0,10.100000000000001,0.15,0.6000000000000001,83.73,12.8,972,0,121.65
2019,4,26,22,30,0,0,10.100000000000001,0.15,0.6000000000000001,85.62,12.4,972,0,128.44
2019,4,26,23,30,0,0,9.9,0.15,0.6000000000000001,87.13,12,972,0,131.85
2019,4,27,0,30,0,0,9.700000000000001,0.15,0.5,88,11.600000000000001,972,0,131.15
2019,4,27,1,30,0,0,9.4,0.15,0.4,88.88,11.200000000000001,972,0,126.51
2019,4,27,2,30,0,0,9.200000000000001,0.15,0.4,89.14,10.9,972,0,118.83
2019,4,27,3,30,0,0,9,0.15,0.5,89.9,10.600000000000001,972,0,109.12
2019,4,27,4,30,0,0,9,0.15,0.7000000000000001,90.17,10.5,972,0,98.13
2019,4,27,5,30,26,148,9.200000000000001,0.15,1.2000000000000002,84.99,11.600000000000001,972,36,86.16
2019,4,27,6,30,41,0,9.5,0.15,1.4000000000000001,76.39,13.600000000000001,972,41,74.08
2019,4,27,7,30,93,0,10,0.15,1.3,69.13,15.600000000000001,972,93,61.71
2019,4,27,8,30,127,0,10.5,0.15,1.4000000000000001,64.12,17.3,971,127,49.39
2019,4,27,9,30,259,15,11.100000000000001,0.15,1.6,59.89,19.1,971,271,37.56
2019,4,27,10,30,276,15,11.8,0.15,1.8,56.88,20.700000000000003,971,290,27.16
2019,4,27,11,30,453,76,12.3,0.15,2.3000000000000003,54.51,21.900000000000002,970,525,20.71
2019,4,27,12,30,468,239,12.700000000000001,0.15,3.2,54.14,22.400000000000002,970,688,22.11
2019,4,27,13,30,213,759,13,0.15,4.2,57.19,21.8,969,868,30.27
2019,4,27,14,30,140,833,13,0.15,4.4,62.31,20.5,969,766,41.300000000000004
2019,4,27,15,30,129,757,13,0.15,4.2,65.18,19.700000000000003,969,581,53.35
2019,4,27,16,30,104,643,13.100000000000001,0.15,2.5,72.43,18.1,969,368,65.71000000000001
2019,4,27,17,30,65,439,13.200000000000001,0.15,1.4000000000000001,80.55,16.6,969,156,78.02
2019,4,27,18,30,0,0,13.600000000000001,0.15,0.8,90.52,15.100000000000001,969,0,89.7
2019,4,27,19,30,0,0,13.4,0.15,0.9,94.13,14.3,970,0,101.71000000000001
2019,4,27,20,30,0,0,13,0.15,1.3,95.05,13.8,970,0,112.31
2019,4,27,21,30,0,0,12.600000000000001,0.15,1.4000000000000001,95.12,13.4,970,0,121.41
2019,4,27,22,30,0,0,12.100000000000001,0.15,1,94.56,13,970,0,128.16
2019,4,27,23,30,0,0,11.8,0.15,0.4,94.25,12.700000000000001,970,0,131.54
2019,4,28,0,30,0,0,11.600000000000001,0.15,0.30000000000000004,94.76,12.4,970,0,130.83
2019,4,28,1,30,0,0,11.4,0.15,0.4,94.84,12.200000000000001,970,0,126.21000000000001
2019,4,28,2,30,0,0,11.3,0.15,0.5,95.27,12,969,0,118.56
2019,4,28,3,30,0,0,11.200000000000001,0.15,0.5,94.8,12,969,0,108.87
2019,4,28,4,30,0,0,11.100000000000001,0.15,0.6000000000000001,93.85000000000001,12.100000000000001,969,0,97.9
2019,4,28,5,30,27,146,11.100000000000001,0.15,1,89.85000000000001,12.700000000000001,969,37,85.96000000000001
2019,4,28,6,30,78,524,11.100000000000001,0.15,1.3,82.45,14,969,224,73.89
2019,4,28,7,30,109,692,11.5,0.15,1.5,76.18,15.700000000000001,969,439,61.51
2019,4,28,8,30,260,34,12,0.15,1.9000000000000001,69.13,17.7,969,282,49.19
2019,4,28,9,30,253,14,12.3,0.15,2.4000000000000004,63.06,19.5,968,265,37.33
2019,4,28,10,30,445,236,12.4,0.15,3.1,59.44,20.6,968,656,26.89
2019,4,28,11,30,422,381,12.4,0.15,3.6,57.82,21,968,779,20.400000000000002
2019,4,28,12,30,472,129,12.4,0.15,3.6,58.45,20.8,967,591,21.84
2019,4,28,13,30,433,209,12,0.15,3.3000000000000003,59.08,20.3,966,614,30.07
2019,4,28,14,30,337,63,11.4,0.15,3.1,58.660000000000004,19.700000000000003,966,384,41.15
2019,4,28,15,30,271,181,10.700000000000001,0.15,3.1,57.06,19.400000000000002,966,380,53.21
2019,4,28,16,30,81,720,10.3,0.15,2.7,62.480000000000004,17.5,966,379,65.58
2019,4,28,17,30,54,514,10.100000000000001,0.15,2.4000000000000004,69.3,15.700000000000001,966,162,77.89
2019,4,28,18,30,0,0,10.4,0.15,2.1,79.16,14,966,0,89.56
2019,4,28,19,30,0,0,10.8,0.15,2.2,87.12,12.9,967,0,101.53
2019,4,28,20,30,0,0,10.9,0.15,2.2,90.05,12.5,967,0,112.10000000000001
2019,4,28,21,30,0,0,10.9,0.15,2,90.52,12.4,967,0,121.17
2019,4,28,22,30,0,0,10.8,0.15,1.8,90.49,12.3,967,0,127.88000000000001
2019,4,28,23,30,0,0,10.8,0.15,1.6,90.41,12.3,966,0,131.23
2019,4,29,0,30,0,0,10.8,0.15,1.5,90.52,12.3,966,0,130.52
2019,4,29,1,30,0,0,10.8,0.15,1.4000000000000001,90.32000000000001,12.3,966,0,125.91
2019,4,29,2,30,0,0,10.700000000000001,0.15,1.4000000000000001,90.79,12.200000000000001,966,0,118.29
2019,4,29,3,30,0,0,10.700000000000001,0.15,1.5,91.19,12.100000000000001,966,0,108.63
2019,4,29,4,30,0,0,10.600000000000001,0.15,1.4000000000000001,90.24,12.200000000000001,966,0,97.68
2019,4,29,5,30,15,0,10.8,0.15,1.3,88.13,12.700000000000001,967,15,85.77
2019,4,29,6,30,23,0,10.9,0.15,1.6,83.51,13.600000000000001,967,23,73.69
2019,4,29,7,30,104,701,10.8,0.15,1.7000000000000002,76.92,14.8,967,441,61.32
2019,4,29,8,30,241,455,10.4,0.15,1.9000000000000001,68.29,16.3,967,540,48.99
2019,4,29,9,30,268,17,10.200000000000001,0.15,2.3000000000000003,62.35,17.5,966,281,37.11
2019,4,29,10,30,426,73,10.3,0.15,2.9000000000000004,61.31,17.900000000000002,966,491,26.62
2019,4,29,11,30,410,41,10.600000000000001,0.15,3.3000000000000003,63.29,17.7,966,449,20.09
2019,4,29,12,30,50,0,10.9,0.15,3.6,65.77,17.400000000000002,966,50,21.56
2019,4,29,13,30,30,0,11.100000000000001,0.15,3.7,68.38,17,966,30,29.87
2019,4,29,14,30,61,0,11.200000000000001,0.15,3.6,70.63,16.6,966,61,40.99
2019,4,29,15,30,28,0,11.4,0.15,3.6,72.12,16.400000000000002,966,28,53.07
2019,4,29,16,30,15,0,11.5,0.15,3.2,77.98,15.3,967,15,65.44
2019,4,29,17,30,84,285,11.600000000000001,0.15,2.8000000000000003,83.43,14.4,967,145,77.75
2019,4,29,18,30,0,0,11.9,0.15,2.3000000000000003,88.89,13.700000000000001,968,0,89.43
2019,4,29,19,30,0,0,12,0.15,2,92.61,13.200000000000001,968,0,101.36
2019,4,29,20,30,0,0,12,0.15,1.9000000000000001,94.08,12.9,969,0,111.9
2019,4,29,21,30,0,0,11.9,0.15,1.9000000000000001,94.87,12.700000000000001,969,0,120.93
2019,4,29,22,30,0,0,11.8,0.15,1.9000000000000001,96.19,12.4,969,0,127.60000000000001
2019,4,29,23,30,0,0,11.700000000000001,0.15,1.8,95.97,12.3,969,0,130.92000000000002
2019,4,30,0,30,0,0,11.5,0.15,1.7000000000000002,96.10000000000001,12.100000000000001,969,0,130.21
2019,4,30,1,30,0,0,11.3,0.15,1.6,95.92,11.9,969,0,125.62
2019,4,30,2,30,0,0,11.100000000000001,0.15,1.5,95.94,11.700000000000001,969,0,118.02
2019,4,30,3,30,0,0,10.9,0.15,1.4000000000000001,95.15,11.700000000000001,969,0,108.39
2019,4,30,4,30,0,0,10.8,0.15,1.4000000000000001,94.47,11.700000000000001,970,0,97.47
2019,4,30,5,30,16,0,10.8,0.15,1.6,91.75,12.100000000000001,970,16,85.57000000000001
2019,4,30,6,30,57,0,10.8,0.15,2,88.24,12.700000000000001,971,57,73.5
2019,4,30,7,30,127,657,10.700000000000001,0.15,2.4000000000000004,82.68,13.600000000000001,971,445,61.13
2019,4,30,8,30,192,7,10.600000000000001,0.15,2.8000000000000003,76.66,14.700000000000001,972,196,48.79
2019,4,30,9,30,227,11,10.600000000000001,0.15,3.2,71.10000000000001,15.8,972,236,36.9
2019,4,30,10,30,374,36,10.700000000000001,0.15,3.6,67.93,16.6,972,407,26.37
2019,4,30,11,30,429,52,10.700000000000001,0.15,3.9000000000000004,66.39,17,971,479,19.78
2019,4,30,12,30,409,401,10.700000000000001,0.15,4,66.05,17.1,971,782,21.29
2019,4,30,13,30,388,51,10.700000000000001,0.15,3.9000000000000004,66.79,16.900000000000002,971,432,29.68
2019,4,30,14,30,365,161,10.5,0.15,3.7,68.19,16.400000000000002,971,487,40.84
2019,4,30,15,30,132,0,10.3,0.15,3.7,68.06,16.2,971,132,52.94
2019,4,30,16,30,70,0,10.100000000000001,0.15,3.1,74.04,14.700000000000001,971,70,65.31
2019,4,30,17,30,73,401,10.100000000000001,0.15,2.5,79.25,13.600000000000001,971,159,77.61
2019,4,30,18,30,0,0,10.3,0.15,1.9000000000000001,85.12,12.700000000000001,971,0,89.3
2019,4,30,19,30,0,0,10.4,0.15,1.4000000000000001,88.97,12.200000000000001,971,0,101.18
2019,4,30,20,30,0,0,10.4,0.15,1.2000000000000002,90.04,12,972,0,111.7
2019,4,30,21,30,0,0,10.4,0.15,1.2000000000000002,90.61,11.9,972,0,120.69
2019,4,30,22,30,0,0,10.4,0.15,1.3,91.27,11.8,972,0,127.33
2019,4,30,23,30,0,0,10.4,0.15,1.5,91.05,11.8,972,0,130.62
2019,5,1,0,30,0,0,10.3,0.15,1.6,91.3,11.700000000000001,971,0,129.9
2019,5,1,1,30,0,0,10.3,0.15,1.6,91.89,11.600000000000001,971,0,125.33
2019,5,1,2,30,0,0,10.3,0.15,1.6,91.54,11.600000000000001,971,0,117.76
2019,5,1,3,30,0,0,10.100000000000001,0.15,1.4000000000000001,91.94,11.4,971,0,108.16
2019,5,1,4,30,0,0,10.100000000000001,0.15,1.2000000000000002,92.33,11.3,972,0,97.25
2019,5,1,5,30,33,95,10,0.15,1.4000000000000001,88.45,11.8,972,41,85.38
2019,5,1,6,30,108,190,9.700000000000001,0.15,1.5,78.81,13.3,972,162,73.32000000000001
2019,5,1,7,30,139,626,9.3,0.15,1.1,67.26,15.3,973,443,60.95
2019,5,1,8,30,289,301,8.700000000000001,0.15,0.7000000000000001,56.81,17.3,973,488,48.61
2019,5,1,9,30,391,207,8.4,0.15,0.8,50.31,19,972,557,36.69
2019,5,1,10,30,146,894,8.4,0.15,1.4000000000000001,45.63,20.5,972,949,26.11
2019,5,1,11,30,154,899,8.1,0.15,2.2,42.25,21.5,972,1002,19.48
2019,5,1,12,30,158,889,8,0.15,3.1,40.71,22,971,988,21.03
2019,5,1,13,30,146,880,8.1,0.15,3.8000000000000003,41.42,21.8,971,911,29.490000000000002
2019,5,1,14,30,163,767,8.200000000000001,0.15,4.1000000000000005,43.54,21.1,971,745,40.69
2019,5,1,15,30,126,770,8.4,0.15,4.2,45.53,20.6,970,591,52.800000000000004
2019,5,1,16,30,102,659,9,0.15,4.3,54.84,18.2,970,379,65.18
2019,5,1,17,30,67,446,10.200000000000001,0.15,4.3,69.57000000000001,15.8,971,164,77.47
2019,5,1,18,30,0,0,11.600000000000001,0.15,3.6,86.4,13.8,972,0,89.16
2019,5,1,19,30,0,0,11.8,0.15,2.7,91.60000000000001,13.100000000000001,973,0,101.01
2019,5,1,20,30,0,0,11.8,0.15,2,92.42,13,973,0,111.5
2019,5,1,21,30,0,0,11.8,0.15,1.3,93.73,12.8,973,0,120.45
2019,5,1,22,30,0,0,11.700000000000001,0.15,0.9,93.9,12.700000000000001,973,0,127.05
2019,5,1,23,30,0,0,11.700000000000001,0.15,0.6000000000000001,94.05,12.600000000000001,973,0,130.32
2019,5,2,0,30,0,0,11.600000000000001,0.15,0.4,94.32000000000001,12.5,973,0,129.6
2019,5,2,1,30,0,0,11.5,0.15,0.30000000000000004,94.79,12.3,973,0,125.05
2019,5,2,2,30,0,0,11.4,0.15,0.30000000000000004,95.82000000000001,12,973,0,117.5
2019,5,2,3,30,0,0,11.100000000000001,0.15,0.30000000000000004,97.01,11.600000000000001,973,0,107.93
2019,5,2,4,30,0,0,10.9,0.15,0.4,95.48,11.600000000000001,973,0,97.04
2019,5,2,5,30,28,92,10.700000000000001,0.15,0.6000000000000001,88.93,12.5,973,36,85.19
2019,5,2,6,30,83,438,10.5,0.15,0.8,76.77,14.5,972,210,73.14
2019,5,2,7,30,192,312,10,0.15,1.1,63.71,16.900000000000002,972,344,60.77
2019,5,2,8,30,201,573,8.5,0.15,1.4000000000000001,49.46,19.400000000000002,972,582,48.42
2019,5,2,9,30,306,479,7.5,0.15,2.1,41.58,21.1,972,691,36.49
2019,5,2,10,30,443,263,7.800000000000001,0.15,2.9000000000000004,40.74,21.700000000000003,972,680,25.87
2019,5,2,11,30,266,729,8.3,0.15,3.3000000000000003,41.51,22,972,955,19.18
2019,5,2,12,30,401,477,8.8,0.15,3.3000000000000003,42.33,22.200000000000003,972,846,20.76
2019,5,2,13,30,369,412,9.200000000000001,0.15,3.2,43.38,22.200000000000003,972,728,29.3
2019,5,2,14,30,295,445,9.4,0.15,3.2,44.95,21.900000000000002,971,633,40.54
2019,5,2,15,30,117,791,9.700000000000001,0.15,3.1,46.68,21.6,971,596,52.67
2019,5,2,16,30,98,676,10.200000000000001,0.15,3,54.52,19.6,971,383,65.05
2019,5,2,17,30,66,458,11.100000000000001,0.15,2.4000000000000004,67.51,17.2,971,166,77.34
2019,5,2,18,30,0,0,12.5,0.15,1.4000000000000001,85.16,15,971,0,89.03
2019,5,2,19,30,0,0,12.8,0.15,0.7000000000000001,91.72,14.100000000000001,972,0,100.84
2019,5,2,20,30,0,0,12.600000000000001,0.15,0.4,91.05,14,972,0,111.3
2019,5,2,21,30,0,0,12.3,0.15,0.2,91.14,13.700000000000001,972,0,120.22
2019,5,2,22,30,0,0,11.9,0.15,0.2,90.8,13.4,972,0,126.78
2019,5,2,23,30,0,0,11.600000000000001,0.15,0.4,90.43,13.100000000000001,971,0,130.03
2019,5,3,0,30,0,0,11.200000000000001,0.15,0.7000000000000001,91.29,12.600000000000001,971,0,129.31
2019,5,3,1,30,0,0,10.8,0.15,0.9,91.88,12.100000000000001,970,0,124.77
2019,5,3,2,30,0,0,10.3,0.15,0.8,90.82000000000001,11.8,970,0,117.25
2019,5,3,3,30,0,0,9.8,0.15,0.7000000000000001,88.68,11.600000000000001,970,0,107.7
2019,5,3,4,30,0,0,9.3,0.15,0.6000000000000001,85.92,11.600000000000001,971,0,96.84
2019,5,3,5,30,33,183,9.3,0.15,0.9,79.2,12.8,971,49,85.01
2019,5,3,6,30,81,547,9.1,0.15,1.1,67.06,15.200000000000001,971,241,72.96000000000001
2019,5,3,7,30,108,717,9.200000000000001,0.15,0.7000000000000001,56.660000000000004,17.900000000000002,972,460,60.6
2019,5,3,8,30,128,806,9.3,0.15,1,48.06,20.700000000000003,972,665,48.24
2019,5,3,9,30,142,852,9.4,0.15,2.1,43.43,22.400000000000002,972,829,36.29
2019,5,3,10,30,137,903,10.100000000000001,0.15,3,43.64,23.200000000000003,971,952,25.63
2019,5,3,11,30,145,905,10.700000000000001,0.15,3.5,44.86,23.400000000000002,971,1001,18.89
2019,5,3,12,30,148,896,11.100000000000001,0.15,3.7,45.92,23.400000000000002,971,988,20.51
2019,5,3,13,30,135,897,11.200000000000001,0.15,3.7,47.230000000000004,23,970,918,29.11
2019,5,3,14,30,129,855,11.100000000000001,0.15,3.6,48.72,22.400000000000002,970,781,40.39
2019,5,3,15,30,116,796,11,0.15,3.6,50.03,21.900000000000002,970,601,52.54
2019,5,3,16,30,94,692,11,0.15,3,57.370000000000005,19.700000000000003,969,388,64.92
2019,5,3,17,30,63,493,11.4,0.15,2.3000000000000003,68.02,17.400000000000002,970,172,77.2
2019,5,3,18,30,10,48,12.5,0.15,1.4000000000000001,84.25,15.100000000000001,970,11,88.9
2019,5,3,19,30,0,0,12.700000000000001,0.15,0.7000000000000001,92.03,14,971,0,100.67
2019,5,3,20,30,0,0,12.5,0.15,0.30000000000000004,92.61,13.700000000000001,971,0,111.10000000000001
2019,5,3,21,30,0,0,12.3,0.15,0.30000000000000004,93.33,13.4,971,0,119.99000000000001
2019,5,3,22,30,0,0,12.200000000000001,0.15,0.5,94.08,13.100000000000001,971,0,126.52
2019,5,3,23,30,0,0,11.9,0.15,0.5,94.87,12.700000000000001,970,0,129.74
2019,5,4,0,30,0,0,11.700000000000001,0.15,0.5,95.87,12.3,970,0,129.02
2019,5,4,1,30,0,0,11.5,0.15,0.5,97.24000000000001,11.9,970,0,124.49000000000001
2019,5,4,2,30,0,0,11.3,0.15,0.5,98.22,11.600000000000001,969,0,117
2019,5,4,3,30,0,0,11.200000000000001,0.15,0.5,97.63,11.600000000000001,969,0,107.48
2019,5,4,4,30,0,0,11.100000000000001,0.15,0.5,95.77,11.8,969,0,96.64
2019,5,4,5,30,36,149,11.100000000000001,0.15,0.7000000000000001,89.39,12.8,970,50,84.83
2019,5,4,6,30,97,484,11.100000000000001,0.15,0.8,79.44,14.600000000000001,970,240,72.79
2019,5,4,7,30,130,664,10.700000000000001,0.15,0.8,67.5,16.7,970,458,60.43
2019,5,4,8,30,152,765,10.200000000000001,0.15,1.3,57.11,18.900000000000002,970,663,48.07
2019,5,4,9,30,165,825,10.100000000000001,0.15,2.1,51.25,20.5,970,831,36.1
2019,5,4,10,30,136,910,10.200000000000001,0.15,2.7,48.61,21.5,969,958,25.39
2019,5,4,11,30,145,914,10.3,0.15,3.1,47.27,22,969,1011,18.6
2019,5,4,12,30,150,903,10.3,0.15,3.3000000000000003,47.300000000000004,22,969,997,20.25
2019,5,4,13,30,135,902,10.4,0.15,3.4000000000000004,48.84,21.6,968,924,28.93
2019,5,4,14,30,128,864,10.4,0.15,3.4000000000000004,51.19,20.900000000000002,968,788,40.24
2019,5,4,15,30,115,802,10.4,0.15,3.3000000000000003,52.45,20.5,968,605,52.410000000000004
2019,5,4,16,30,94,701,10.4,0.15,2.7,59.050000000000004,18.6,968,393,64.79
2019,5,4,17,30,64,498,10.600000000000001,0.15,2,68.34,16.5,968,175,77.07000000000001
2019,5,4,18,30,11,45,11.5,0.15,1.3,83.08,14.3,968,12,88.76
2019,5,4,19,30,0,0,11.700000000000001,0.15,1,91.3,13.100000000000001,968,0,100.5
2019,5,4,20,30,0,0,11.600000000000001,0.15,0.8,93.64,12.600000000000001,969,0,110.9
2019,5,4,21,30,0,0,11.5,0.15,0.8,95.27,12.200000000000001,969,0,119.76
2019,5,4,22,30,0,0,11.3,0.15,0.7000000000000001,96.05,11.9,968,0,126.26
2019,5,4,23,30,0,0,11.100000000000001,0.15,0.8,96.78,11.600000000000001,968,0,129.46
2019,5,5,0,30,0,0,10.8,0.15,0.8,97.06,11.3,968,0,128.73
2019,5,5,1,30,0,0,10.600000000000001,0.15,0.8,96.72,11.100000000000001,968,0,124.23
2019,5,5,2,30,0,0,10.3,0.15,0.8,95.93,10.9,968,0,116.76
2019,5,5,3,30,0,0,9.9,0.15,0.7000000000000001,94.9,10.700000000000001,968,0,107.26
2019,5,5,4,30,0,0,9.5,0.15,0.7000000000000001,92.99,10.600000000000001,968,0,96.45
2019,5,5,5,30,38,181,9.200000000000001,0.15,0.7000000000000001,86.17,11.4,968,55,84.66
2019,5,5,6,30,85,560,8.6,0.15,1,75.46000000000001,12.8,969,253,72.62
2019,5,5,7,30,105,743,8.1,0.15,1.5,64.85,14.600000000000001,969,473,60.27
2019,5,5,8,30,164,3,7.2,0.15,2.3000000000000003,54.49,16.400000000000002,969,166,47.9
2019,5,5,9,30,394,120,6.7,0.15,2.8000000000000003,47.86,17.900000000000002,969,491,35.910000000000004
2019,5,5,10,30,118,931,7.300000000000001,0.15,3.3000000000000003,46.84,18.900000000000002,968,961,25.16
2019,5,5,11,30,119,940,8.6,0.15,3.7,49.49,19.400000000000002,968,1012,18.31
2019,5,5,12,30,118,939,9.600000000000001,0.15,4.1000000000000005,52.64,19.5,967,1001,20
2019,5,5,13,30,116,917,10.3,0.15,4.4,56.54,19.1,967,920,28.75
2019,5,5,14,30,161,777,10.700000000000001,0.15,4.5,60.64,18.5,967,755,40.1
2019,5,5,15,30,276,203,11,0.15,4.5,63.29,18.1,966,400,52.28
2019,5,5,16,30,133,0,11.200000000000001,0.15,4,71.82000000000001,16.3,966,133,64.66
2019,5,5,17,30,59,523,11.4,0.15,3.5,80.06,14.8,967,177,76.93
2019,5,5,18,30,12,62,11.700000000000001,0.15,2.9000000000000004,88.07000000000001,13.600000000000001,967,14,88.63
2019,5,5,19,30,0,0,11.9,0.15,2.5,91.69,13.200000000000001,968,0,100.33
2019,5,5,20,30,0,0,11.8,0.15,2.2,92.53,13,968,0,110.7
2019,5,5,21,30,0,0,11.700000000000001,0.15,2,93.32000000000001,12.8,968,0,119.53
2019,5,5,22,30,0,0,11.700000000000001,0.15,1.8,94.01,12.600000000000001,968,0,126
2019,5,5,23,30,0,0,11.600000000000001,0.15,1.7000000000000002,94.63,12.4,967,0,129.18
2019,5,6,0,30,0,0,11.4,0.15,1.7000000000000002,94.15,12.3,967,0,128.45
2019,5,6,1,30,0,0,11.200000000000001,0.15,1.7000000000000002,94.27,12.100000000000001,967,0,123.96000000000001
2019,5,6,2,30,0,0,11,0.15,1.7000000000000002,93.91,12,967,0,116.52
2019,5,6,3,30,0,0,10.9,0.15,1.6,93.77,11.9,967,0,107.05
2019,5,6,4,30,0,0,10.8,0.15,1.7000000000000002,92.93,11.9,968,0,96.26
2019,5,6,5,30,17,0,10.700000000000001,0.15,1.9000000000000001,90.17,12.3,969,17,84.49
2019,5,6,6,30,79,566,10.5,0.15,2.1,83.74,13.200000000000001,969,249,72.46000000000001
2019,5,6,7,30,183,383,10.3,0.15,2.2,76.15,14.4,970,374,60.11
2019,5,6,8,30,282,352,9.9,0.15,2.4000000000000004,67.36,15.9,970,519,47.74
2019,5,6,9,30,116,889,9.5,0.15,2.7,60.65,17.2,970,837,35.730000000000004
2019,5,6,10,30,389,410,9.4,0.15,3.2,57.34,18,969,761,24.94
2019,5,6,11,30,421,395,9.5,0.15,3.7,56.52,18.3,969,796,18.03
2019,5,6,12,30,477,228,9.600000000000001,0.15,4,57.17,18.2,969,691,19.76
2019,5,6,13,30,433,244,9.700000000000001,0.15,4.1000000000000005,58.57,17.900000000000002,969,648,28.57
2019,5,6,14,30,367,214,9.700000000000001,0.15,4.1000000000000005,61.02,17.3,969,531,39.96
2019,5,6,15,30,57,0,9.9,0.15,4.1000000000000005,62.940000000000005,17,969,57,52.15
2019,5,6,16,30,117,599,10.3,0.15,3.9000000000000004,71.53,15.4,969,374,64.54
2019,5,6,17,30,78,380,10.8,0.15,3.5,79.21000000000001,14.4,969,165,76.8
2019,5,6,18,30,4,0,11.5,0.15,3,86.68,13.700000000000001,970,4,88.49
2019,5,6,19,30,0,0,11.9,0.15,2.6,91.26,13.3,970,0,100.16
2019,5,6,20,30,0,0,12,0.15,2.1,93.02,13.100000000000001,971,0,110.51
2019,5,6,21,30,0,0,12,0.15,1.8,94.22,12.9,971,0,119.3
2019,5,6,22,30,0,0,12,0.15,1.6,95.21000000000001,12.700000000000001,971,0,125.74000000000001
2019,5,6,23,30,0,0,11.9,0.15,1.5,95.37,12.600000000000001,970,0,128.9
2019,5,7,0,30,0,0,11.8,0.15,1.6,96.31,12.4,970,0,128.17000000000002
2019,5,7,1,30,0,0,11.700000000000001,0.15,1.7000000000000002,96.33,12.3,970,0,123.7
2019,5,7,2,30,0,0,11.600000000000001,0.15,1.8,96.01,12.200000000000001,971,0,116.29
2019,5,7,3,30,0,0,11.4,0.15,1.7000000000000002,95.76,12.100000000000001,971,0,106.84
2019,5,7,4,30,0,0,11.3,0.15,1.8,94.86,12.100000000000001,972,0,96.07000000000001
2019,5,7,5,30,40,105,11.200000000000001,0.15,2.1,92,12.5,973,51,84.32000000000001
2019,5,7,6,30,106,431,11.100000000000001,0.15,2.2,87.47,13.100000000000001,973,237,72.3
2019,5,7,7,30,153,585,10.9,0.15,2.2,82.37,13.9,974,445,59.96
2019,5,7,8,30,72,0,10.8,0.15,2.3000000000000003,76.58,14.9,974,72,47.58
2019,5,7,9,30,154,3,10.8,0.15,2.4000000000000004,71.61,15.9,974,156,35.550000000000004
2019,5,7,10,30,370,32,10.9,0.15,2.6,68.13,16.8,974,400,24.72
2019,5,7,11,30,135,1,11.100000000000001,0.15,2.8000000000000003,66.92,17.3,974,136,17.76
2019,5,7,12,30,85,0,11.3,0.15,3.1,66.57000000000001,17.6,974,85,19.51
2019,5,7,13,30,138,2,11.600000000000001,0.15,3.2,67.98,17.6,974,140,28.39
2019,5,7,14,30,85,0,11.9,0.15,3.3000000000000003,71.13,17.2,973,85,39.82
2019,5,7,15,30,83,0,12.100000000000001,0.15,3.3000000000000003,73.84,16.8,973,83,52.02
2019,5,7,16,30,38,0,12.200000000000001,0.15,3,80.54,15.5,973,38,64.41
2019,5,7,17,30,87,343,12.200000000000001,0.15,2.7,85.41,14.600000000000001,973,166,76.66
2019,5,7,18,30,12,25,12.3,0.15,2.4000000000000004,89.79,13.9,974,13,88.35000000000001
2019,5,7,19,30,0,0,12.200000000000001,0.15,2.1,92.3,13.4,974,0,99.99000000000001
2019,5,7,20,30,0,0,12,0.15,1.9000000000000001,92.84,13.100000000000001,974,0,110.31
2019,5,7,21,30,0,0,11.8,0.15,1.9000000000000001,93.86,12.8,974,0,119.08
2019,5,7,22,30,0,0,11.700000000000001,0.15,2.1,93.9,12.700000000000001,974,0,125.49000000000001
2019,5,7,23,30,0,0,11.700000000000001,0.15,2.2,94,12.600000000000001,973,0,128.63
2019,5,8,0,30,0,0,11.600000000000001,0.15,2.4000000000000004,94.19,12.5,973,0,127.9
2019,5,8,1,30,0,0,11.5,0.15,2.6,94.18,12.4,972,0,123.45
2019,5,8,2,30,0,0,11.4,0.15,2.7,93.51,12.4,972,0,116.06
